Country Name,Country Code,Series,Series Code,2018 [YR2018],2019 [YR2019],2020 [YR2020]
IDA blend,IDB,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
IDA blend,IDB,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
IDA blend,IDB,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
IDA blend,IDB,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
IDA blend,IDB,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
IDA only,IDX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
IDA only,IDX,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
IDA only,IDX,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
IDA only,IDX,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
IDA only,IDX,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
IDA only,IDX,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
IDA only,IDX,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
IDA total,IDA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
IDA total,IDA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
IDA total,IDA,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
IDA total,IDA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
IDA total,IDA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
IDA total,IDA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
IDA total,IDA,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
India,IND,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
India,IND,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
India,IND,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
India,IND,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,59.9392013549805,..,..
India,IND,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,48.869800567627,..,..
India,IND,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,40.7943000793457,..,..
India,IND,"Labor force, total",SL.TLF.TOTL.IN,487622021,494261397,..
Indonesia,IDN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Indonesia,IDN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Indonesia,IDN,Internet users (per 100 people),IT.NET.USER.P2,39.78748305,..,..
Indonesia,IDN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,81.9134979248047,..,..
Indonesia,IDN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,62.7585983276367,..,..
Indonesia,IDN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,72.1761016845703,..,..
Indonesia,IDN,"Labor force, total",SL.TLF.TOTL.IN,132737405,134776692,..
"Iran, Islamic Rep.",IRN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.95536,..,..
"Iran, Islamic Rep.",IRN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,0,..,..
"Iran, Islamic Rep.",IRN,Internet users (per 100 people),IT.NET.USER.P2,70.00455222,..,..
"Iran, Islamic Rep.",IRN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Iran, Islamic Rep.",IRN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Iran, Islamic Rep.",IRN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Iran, Islamic Rep.",IRN,"Labor force, total",SL.TLF.TOTL.IN,27770616,27903119,..
Iraq,IRQ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Iraq,IRQ,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Iraq,IRQ,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Iraq,IRQ,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Iraq,IRQ,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Iraq,IRQ,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Iraq,IRQ,"Labor force, total",SL.TLF.TOTL.IN,10146991,10475789,..
Ireland,IRL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Ireland,IRL,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Ireland,IRL,Internet users (per 100 people),IT.NET.USER.P2,84.52230206,..,..
Ireland,IRL,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,81.2091979980469,..,..
Ireland,IRL,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,30.1893005371094,..,..
Ireland,IRL,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,67.250602722168,..,..
Ireland,IRL,"Labor force, total",SL.TLF.TOTL.IN,2385553,2394545,..
Isle of Man,IMN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Isle of Man,IMN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Isle of Man,IMN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Isle of Man,IMN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Isle of Man,IMN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Isle of Man,IMN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Isle of Man,IMN,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Israel,ISR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Israel,ISR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Israel,ISR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Israel,ISR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Israel,ISR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Israel,ISR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Israel,ISR,"Labor force, total",SL.TLF.TOTL.IN,4102822,4164651,..
Italy,ITA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Italy,ITA,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Italy,ITA,Internet users (per 100 people),IT.NET.USER.P2,74.38718292,..,..
Italy,ITA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,74.6545028686523,..,..
Italy,ITA,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,34.3041000366211,..,..
Italy,ITA,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,63.3440017700195,..,..
Italy,ITA,"Labor force, total",SL.TLF.TOTL.IN,26034264,25964342,..
Jamaica,JAM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.41478,5.16919,..
Jamaica,JAM,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,0,0,..
Jamaica,JAM,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Jamaica,JAM,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Jamaica,JAM,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Jamaica,JAM,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Jamaica,JAM,"Labor force, total",SL.TLF.TOTL.IN,1473383,1488294,..
Japan,JPN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Japan,JPN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Japan,JPN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Japan,JPN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,78.3300018310547,..,..
Japan,JPN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Japan,JPN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,55.6699981689453,..,..
Japan,JPN,"Labor force, total",SL.TLF.TOTL.IN,68358370,68048596,..
Jordan,JOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.03435,3.07253,..
Jordan,JOR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,0,0,..
Jordan,JOR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Jordan,JOR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Jordan,JOR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Jordan,JOR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Jordan,JOR,"Labor force, total",SL.TLF.TOTL.IN,2579658,2637759,..
Kazakhstan,KAZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.61595,..,..
Kazakhstan,KAZ,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,326.99358,..,..
Kazakhstan,KAZ,Internet users (per 100 people),IT.NET.USER.P2,78.90391906,..,..
Kazakhstan,KAZ,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kazakhstan,KAZ,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kazakhstan,KAZ,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kazakhstan,KAZ,"Labor force, total",SL.TLF.TOTL.IN,9028828,9031232,..
Kenya,KEN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.30625,..,..
Kenya,KEN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Kenya,KEN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Kenya,KEN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kenya,KEN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kenya,KEN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kenya,KEN,"Labor force, total",SL.TLF.TOTL.IN,23057935,23878817,..
Kiribati,KIR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Kiribati,KIR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Kiribati,KIR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kiribati,KIR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kiribati,KIR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kiribati,KIR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
"Korea, Dem. People’s Rep.",PRK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Korea, Dem. People’s Rep.",PRK,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
"Korea, Dem. People’s Rep.",PRK,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Labor force, total",SL.TLF.TOTL.IN,16395998,16503176,..
"Korea, Rep.",KOR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
"Korea, Rep.",KOR,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,95.8982922,..,..
"Korea, Rep.",KOR,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,72.2370986938477,..,..
"Korea, Rep.",KOR,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,47.6200981140137,..,..
"Korea, Rep.",KOR,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,62.755500793457,..,..
"Korea, Rep.",KOR,"Labor force, total",SL.TLF.TOTL.IN,28272711,28450476,..
Kosovo,XKX,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Kosovo,XKX,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Kosovo,XKX,Internet users (per 100 people),IT.NET.USER.P2,89.44303197,..,..
Kosovo,XKX,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kosovo,XKX,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kosovo,XKX,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kosovo,XKX,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Kuwait,KWT,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Kuwait,KWT,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Kuwait,KWT,Internet users (per 100 people),IT.NET.USER.P2,99.59999254,..,..
Kuwait,KWT,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kuwait,KWT,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kuwait,KWT,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kuwait,KWT,"Labor force, total",SL.TLF.TOTL.IN,2383247,2424534,..
Kyrgyz Republic,KGZ,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Kyrgyz Republic,KGZ,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Kyrgyz Republic,KGZ,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Kyrgyz Republic,KGZ,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Kyrgyz Republic,KGZ,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Kyrgyz Republic,KGZ,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Kyrgyz Republic,KGZ,"Labor force, total",SL.TLF.TOTL.IN,2564912,2586494,..
Lao PDR,LAO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Lao PDR,LAO,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Lao PDR,LAO,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Lao PDR,LAO,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Lao PDR,LAO,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Lao PDR,LAO,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Lao PDR,LAO,"Labor force, total",SL.TLF.TOTL.IN,3732339,3809128,..
Late-demographic dividend,LTE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Late-demographic dividend,LTE,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Late-demographic dividend,LTE,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Late-demographic dividend,LTE,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..
Late-demographic dividend,LTE,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,..,..,..
Late-demographic dividend,LTE,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,..,..,..
Late-demographic dividend,LTE,"Labor force, total",SL.TLF.TOTL.IN,..,..,..
Latin America & Caribbean,LCN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Latin America & Caribbean,LCN,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Latin America & Caribbean,LCN,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Latin America & Caribbean,LCN,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,80.2041546396097,..,..
Latin America & Caribbean,LCN,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,53.2067852445576,..,..
Latin America & Caribbean,LCN,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,70.0781301051376,..,..
Latin America & Caribbean,LCN,"Labor force, total",SL.TLF.TOTL.IN,309406839,313541635,..
Latin America & Caribbean (excluding high income),LAC,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education not specified by level, US$ (millions)",UIS.X.US.UK.FSGOV,..,..,..
Latin America & Caribbean (excluding high income),LAC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..
Latin America & Caribbean (excluding high income),LAC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,80.0779544264293,..,..
Latin America & Caribbean (excluding high income),LAC,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,53.3265477013332,..,..
Latin America & Caribbean (excluding high income),LAC,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,70.1753393656648,..,..
